Place_Id,Place_Name,Latitude,Longitude,City_Id,Place_Address,Category_Id,Subcategory_Id,Visits,Created_At,Updated_At
328,동아아울렛강북점,,,27,대구 북구 칠곡중앙대로 416-0,1004,10019,8132,,
329,메트로프라자,,,27,대구 중구 달구벌대로 지하 2160-0,1004,10019,5554,,
330,스펙트럼시티,,,27,대구 북구 침산로 93-0,1004,10019,5486,,
331,대암프라이빗,,,27,대구 중구 동성로 17-0,1004,10019,5343,,
332,네오시티프라자칠곡점,,,27,대구 북구 칠곡중앙대로 412-0,1004,10019,5051,,
333,동성로스파크몰,,,27,대구 중구 동성로3길 84-0,1004,10019,4516,,
334,스타디움몰,,,27,대구 수성구 유니버시아드로 140-0,1004,10019,2958,,
335,자이유,,,27,대구 중구 동성로3길 35-0,1004,10019,2799,,
336,반야월종합쇼핑,,,27,대구 동구 율하동로 143-0,1004,10019,1991,,
337,반달스퀘어,,,27,대구 중구 달구벌대로 2095-0,1004,10019,1653,,
338,칼라스퀘어,,,27,대구 수성구 유니버시아드로 140-0,1004,10019,866,,
339,서문시장,,,27,대구 중구 큰장로26길 45-0,1004,10020,299329,,
340,대구농수산물도매시장,,,27,대구 북구 매천로18길 34-0,1004,10020,171717,,
341,칠성시장,,,27,대구 북구 칠성시장로 28-0,1004,10020,105843,,
342,서문시장2지구종합상가,,,27,대구 중구 큰장로26길 25-0,1004,10020,62140,,
343,서남시장,,,27,대구 달서구 달구벌대로 1643-0,1004,10020,54205,,
344,봉덕신시장,,,27,대구 남구 봉덕로27길 16-23,1004,10020,41076,,
345,방촌종합시장,,,27,대구 동구 동촌로46길 2-0,1004,10020,40617,,
346,불로전통시장,,,27,대구 동구 팔공로26길 9-1,1004,10020,39625,,
347,대구광역시수산물도매시장,,,27,대구 북구 매천로 63-0,1004,10020,39114,,
348,관문시장,,,27,대구 남구 관문시장2길 43-0,1004,10020,37302,,
349,동구시장,,,27,대구 동구 효목로 8-0,1004,10020,37269,,
350,와룡시장,,,27,대구 달서구 성서서로 347-1,1004,10020,31426,,
351,평화시장,,,27,대구 동구 아양로9길 10-0,1004,10020,29496,,
352,현풍백년도깨비시장,,,27,대구 달성군 비슬로130길 53-1,1004,10020,28299,,
353,성당시장,,,27,대구 남구 성당로 196-0,1004,10020,28235,,
354,팔달시장,,,27,대구 북구 팔달로37길 11-0,1004,10020,25345,,
355,월배시장,,,27,대구 달서구 월배로24길 13-0,1004,10020,25037,,
356,대명시장,,,27,대구 남구 명덕로 60-0,1004,10020,23747,,
357,대평리시장,,,27,대구 서구 문화로49길 25-0,1004,10020,16681,,
358,수성시장,,,27,대구 수성구 들안로 285-57,1004,10020,16039,,
359,서부시장,,,27,대구 서구 달서로28길 6-7,1004,10020,15169,,
360,목련시장,,,27,대구 수성구 용학로42길 9-0,1004,10020,14395,,
361,반야월종합시장,,,27,대구 동구 율하동로 144-0,1004,10020,14014,,
362,번개시장,,,27,대구 중구 태평로 177-2,1004,10020,13479,,
363,효목시장,,,27,대구 동구 효동로15길 0-0,1004,10020,12117,,
364,남문시장,,,27,대구 중구 명륜로 70-0,1004,10020,11358,,
365,달서시장,,,27,대구 달서구 당산로 35-0,1004,10020,11164,,
366,칠곡시장,,,27,대구 북구 칠곡중앙대로 530-3,1004,10020,10764,,
367,산격종합시장,,,27,대구 북구 대동로1길 34-0,1004,10020,10435,,
368,동대구시장,,,27,대구 북구 대현로20길 30-0,1004,10020,10163,,
369,신매시장,,,27,대구 수성구 신매로 94-0,1004,10020,10098,,
370,대동종합시장,,,27,대구 달서구 상원로 22-24,1004,10020,9704,,
371,관음시장,,,27,대구 북구 관음중앙로28길 1-0,1004,10020,9613,,
372,별별상상칠성야시장,,,27,대구광역시 북구 칠성동1가 276-83,1004,10020,9142,,
373,서문시장5지구,,,27,대구 중구 큰장로26길 6-0,1004,10020,8637,,
374,화원전통시장,,,27,대구 달성군 비슬로512길 66-0,1004,10020,8584,,
375,황금시장,,,27,대구 수성구 청솔로 19-0,1004,10020,8502,,
376,원대신시장,,,27,대구 서구 달서로54길 6-0,1004,10020,8350,,
377,청구시장,,,27,대구 수성구 만촌로 66-0,1004,10020,8204,,
378,공항시장,,,27,대구 동구 해동로3길 6-0,1004,10020,7954,,
379,송라시장,,,27,대구 동구 동부로5길 14-0,1004,10020,7418,,
380,대구중앙청과,,,27,대구 북구 매천로18길 34-0,1004,10020,7192,,
381,방천시장,,,27,대구 중구 달구벌대로 2222-0,1004,10020,7164,,
382,교동시장,,,27,대구 중구 교동길 40-0,1004,10020,7087,,
383,새길시장,,,27,대구 서구 달서로4길 17-23,1004,10020,6486,,
384,이현시장,,,27,대구 서구 문화로33길 24-0,1004,10020,6212,,
385,상동시장,,,27,대구 수성구 상화로5길 13-3,1004,10020,6162,,
386,두류종합시장,,,27,대구 달서구 당산동길 9-0,1004,10020,6064,,
387,영선시장,,,27,대구 남구 중앙대로 216-0,1004,10020,6043,,
388,신평리시장,,,27,대구 서구 국채보상로52길 33-0,1004,10020,5031,,
389,원고개시장,,,27,대구 서구 북비산로65길 3-0,1004,10020,4767,,
390,서대구시장,,,27,대구 달서구 명덕로2길 30-0,1004,10020,4445,,
391,침산골목시장,,,27,대구 북구 침산남로7길 15-0,1004,10020,4203,,
392,만평시장,,,27,대구 서구 달서천로41길 86-0,1004,10020,4063,,
393,성서용산시장,,,27,대구 달서구 성지로 66-1,1004,10020,3800,,
394,효성청과,,,27,대구 북구 매천로18길 34-0,1004,10020,3700,,
395,중리시장,,,27,대구 서구 국채보상로31길 12-0,1004,10020,3645,,
396,서문시장야시장,,,27,대구 중구 큰장로26길 45-0,1004,10020,3450,,
397,도원시장,,,27,대구 달서구 도원로동길 4-5,1004,10020,3374,,
398,서남신시장,,,27,대구 달서구 달구벌대로329길 32-0,1004,10020,3198,,
399,축산물도매시장,,,27,대구 북구 검단북로11길 11-0,1004,10020,2989,,
400,역전시장,,,27,대구 동구 동부로16길 9-0,1004,10020,2859,,
401,영선신시장,,,27,대구 남구 영선시장2길 51-0,1004,10020,2780,,
402,대곡시장,,,27,대구 달서구 도원로 20-0,1004,10020,2632,,
403,팔달신시장,,,27,대구 북구 팔달로33길 59-0,1004,10020,2515,,
404,옥포수산물직판장,,,27,대구 달성군 원전1길 14-0,1004,10020,2312,,
405,송경종합시장,,,27,대구 달서구 앞산순환로49길 73-0,1004,10020,2045,,
406,중평시장,,,27,대구 서구 서대구로17길 16-0,1004,10020,2035,,
407,송현주공시장,,,27,대구 달서구 송현로12안길 0-0,1004,10020,2011,,
408,화원천내시장,,,27,대구 달성군 화원로7길 1-0,1004,10020,1942,,
409,구암종합시장,,,27,대구 북구 팔거천동로4길 25-0,1004,10020,1923,,
410,코엑스,,,27,대구 북구 검단로 151-0,1004,10020,1774,,
411,동서시장,,,27,대구 동구 아양로37길 24-0,1004,10020,1751,,
412,서문시장1지구,,,27,대구 중구 큰장로28길 10-0,1004,10020,1719,,
413,용산큰시장,,,27,대구 달서구 달구벌대로301길 175-0,1004,10020,1697,,
414,복현종합시장,,,27,대구 북구 경진로1길 78-0,1004,10020,1642,,
415,수성하이츠쇼핑몰,,,27,대구 수성구 수성로 393-0,1004,10020,1639,,
416,서변중앙시장,,,27,대구 북구 호국로43길 27-0,1004,10020,1606,,
417,태전중앙시장,,,27,대구 북구 태전로 15-0,1004,10020,1495,,
418,광덕시장,,,27,대구 남구 자유6길 50-0,1004,10020,1429,,
419,명덕시장,,,27,대구 남구 대명로 291-0,1004,10020,1248,,
420,지산목련시장,,,27,대구 수성구 용학로42길 9-0,1004,10020,1152,,
421,한반도소금,,,27,대구 북구 노원로 274-0,1004,10020,1094,,
422,달구지푸드,,,27,대구 달성군 비슬로 1871-0,1004,10020,1060,,
423,동광소금상사,,,27,대구 북구 유통단지로7길 45-0,1004,10020,985,,
424,대구능금시장,,,27,대구 북구 칠성남로41길 21-0,1004,10020,887,,
425,중동시장,,,27,대구 수성구 수성로35길 23-0,1004,10020,869,,
426,매호시장,,,27,대구 수성구 달구벌대로641길 17-2,1004,10020,829,,
427,구평리시장,,,27,대구 서구 평리동 1621-8,1004,10020,794,,
428,매천수산,,,27,대구 북구 매천로18길 34-0,1004,10020,782,,
429,남부시장,,,27,대구 남구 현충로19길 43 남부시장,1004,10020,777,,
430,논공중앙상가시장,,,27,대구 달성군 용호로2길 12-0,1004,10020,732,,
431,서구시장,,,27,대구 서구 국채보상로45길 33-0,1004,10020,641,,
432,충혼탑,,,27,대구 남구 앞산순환로 540-0,1005,10021,5076,,
433,도동서원,,,27,대구 달성군 도동서원로 1-0,1005,10022,21241,,
434,남평문씨본리세거지,,,27,대구 달성군 인흥3길 16-0,1005,10022,14640,,
435,대구향교,,,27,대구 중구 명륜로 112-0,1005,10022,12482,,
436,대구불로동고분군,,,27,대구 동구 불로동 산1-16,1005,10022,6615,,
437,신숭겸장군유적지,,,27,대구 동구 신숭겸길 17-0,1005,10022,6510,,
438,대구도동측백나무숲,,,27,대구 동구 도동 산78-1,1005,10022,5969,,
439,육신사,,,27,대구 달성군 육신사길 64-0,1005,10022,5702,,
440,달성하목정,,,27,대구 달성군 하목정길 56-10,1005,10022,5255,,
441,노태우대통령생가,,,27,대구 동구 용진길 172-0,1005,10022,3634,,
442,녹동서원,,,27,대구 달성군 우록길 218-0,1005,10022,1934,,
443,구암서원숭현사,,,27,대구 북구 연암공원로17길 20-0,1005,10022,1443,,
444,북지장사대웅전,,,27,대구 동구 도장길 243-0,1005,10022,1387,,
445,칠곡향교,,,27,대구 북구 칠곡중앙대로 597-0,1005,10022,855,,
446,동화사대웅전,,,27,대구 동구 동화사1길 1-0,1005,10022,785,,
447,모명재,,,27,대구 수성구 달구벌대로525길 14-23,1005,10022,743,,
448,동화사,,,27,대구 동구 동화사1길 1-0,1005,10023,79903,,
449,파계사,,,27,대구 동구 파계로 741-0,1005,10023,38444,,
450,용연사,,,27,대구 달성군 용연사길 260-0,1005,10023,19584,,
451,유가사,,,27,대구 달성군 유가사길 161-0,1005,10023,16231,,
452,석가사,,,27,대구 수성구 달구벌대로568길 23-0,1005,10023,8355,,
453,대한불교천태종대성사,,,27,대구 달서구 장기로 52-0,1005,10023,7144,,
454,도성암,,,27,대구 달성군 도성길 180-0,1005,10023,5745,,
455,도림사,,,27,대구 동구 인산로 242-0,1005,10023,5432,,
456,대견사,,,27,대구 달성군 일연선사길 177-0,1005,10023,5067,,
457,안일사,,,27,대구 남구 앞산순환로 440-0,1005,10023,4939,,
458,남지장사,,,27,대구 달성군 남지장사길 95-0,1005,10023,4339,,
459,부인사,,,27,대구 동구 팔공산로 967-28,1005,10023,3772,,
460,광덕사,,,27,대구 달성군 헐티로 1190-0,1005,10023,3192,,
461,청계사,,,27,대구 수성구 대흥동 626,1005,10023,2493,,
462,북지장사,,,27,대구 동구 도장길 243-0,1005,10023,2208,,
463,보현사,,,27,대구 중구 문우관길 65-0,1005,10023,1914,,
464,정법사,,,27,대구 동구 동북로 397-0,1005,10023,1900,,
465,동대사,,,27,대구 수성구 달구벌대로541길 79-25,1005,10023,1817,,
466,은적사,,,27,대구 남구 앞산순환로 574-120,1005,10023,1469,,
467,임휴사,,,27,대구 달서구 앞산순환로 12-25,1005,10023,1282,,
468,통천사,,,27,대구 동구 아양로 260-8,1005,10023,1216,,
469,불광사,,,27,대구 남구 명덕로32길 40-0,1005,10023,1198,,
470,서봉사,,,27,대구 남구 명덕로54길 34-0,1005,10023,1128,,
471,운흥사,,,27,대구 달성군 헐티로 1068-0,1005,10023,1058,,
472,금용사,,,27,대구 달서구 공원순환로 213-0,1005,10023,981,,
473,소재사,,,27,대구 달성군 일연선사길 77-0,1005,10023,934,,
474,대한불교진각종희락심인당,,,27,대구 중구 명륜로12길 33-22,1005,10023,805,,
475,삼보사,,,27,대구 수성구 파동로22길 47-0,1005,10023,774,,
476,법왕사,,,27,대구 수성구 파동로51길 96-0,1005,10023,772,,
477,대원사,,,27,대구 동구 연경지묘로 123,1005,10023,677,,
478,한마음선원대구지원,,,27,대구 수성구 수성로41길 76-0,1005,10023,667,,
479,맥도날드대구침산DT점,,,27,대구 북구 침산로 120-0,1008,10029,27434,,
480,맥도날드대구수성DT점,,,27,대구 수성구 달구벌대로 2345-0,1008,10029,25102,,
481,맥도날드대구시지DT점,,,27,대구 수성구 달구벌대로 3199-0,1008,10029,21105,,
482,마고플레인아양점,,,27,대구 동구 해동로 107-0,1008,10029,17726,,
483,윤옥연할매떡볶이본점,,,27,대구 수성구 들안로77길 11-0,1008,10029,16093,,
484,맥도날드대구동호DT점,,,27,대구 동구 안심로 403-0,1008,10029,15618,,
485,맥도날드대구복현DT점,,,27,대구 북구 동북로 303-0,1008,10029,15290,,
486,맥도날드대구진천DT점,,,27,대구 달서구 월배로 67-0,1008,10029,15288,,
487,맥도날드대구희망DT점,,,27,대구 수성구 수성로 238-0,1008,10029,15173,,
488,맥도날드대구교대DT점,,,27,대구 남구 중앙대로 225-0,1008,10029,14878,,
489,맥도날드대구황금DT점,,,27,대구 수성구 청수로 157-0,1008,10029,14099,,
490,디어밸리,,,27,대구 동구 파계로 360-0,1008,10029,13706,,
491,신천궁전떡볶이,,,27,대구 수성구 국채보상로162길 72-0,1008,10029,13428,,
492,남산제빵소,,,27,대구 중구 달구벌대로414길 20-0,1008,10029,12653,,
493,뜨삽수성본점,,,27,대구 수성구 용학로 106-7,1008,10029,12400,,
494,맥도날드방촌DT점,,,27,대구 동구 동촌로 243-0,1008,10029,12117,,
495,맥도날드대구상인DT점,,,27,대구 달서구 월곡로 338-0,1008,10029,12015,,
496,맥도날드대구평리DT점,,,27,대구 서구 서대구로 95-0,1008,10029,11879,,
497,유가제빵소,,,27,대구 달성군 테크노중앙대로1길 35-0,1008,10029,11869,,
498,KFC황금동점,,,27,대구 수성구 동대구로 155-0,1008,10029,11864,,
499,맥도날드대구이곡DT점,,,27,대구 달서구 이곡공원로 8-0,1008,10029,11432,,
500,스테이블모먼트월배점,,,27,대구 달서구 조암남로32길 24-0,1008,10029,11189,,
501,맥도날드대구태전DT점,,,27,대구 북구 칠곡중앙대로 303-0,1008,10029,11042,,
502,버거킹경대병원역DT점,,,27,대구 중구 달구벌대로 2194-0,1008,10029,10764,,
503,삼송1957,,,27,대구 수성구 수성못2길 26-0,1008,10029,10749,,
504,버거킹대구만촌점,,,27,대구 수성구 달구벌대로 2622-0,1008,10029,10748,,
505,맥도날드대구본리DT점,,,27,대구 달서구 와룡로 134-0,1008,10029,10000,,
506,맥도날드대구모다SK DT점,,,27,대구 달서구 달서대로 455-0,1008,10029,9969,,
507,중앙떡볶이,,,27,대구 중구 동성로2길 81-0,1008,10029,9901,,
508,맥도날드대구두류DT점,,,27,대구 달서구 달구벌대로 1684-0,1008,10029,9729,,
509,버거킹대구산격DT점,,,27,대구 북구 검단로 29-0,1008,10029,9575,,
510,꽃피는화덕피자D485대구수성못점,,,27,대구 수성구 용학로 111-0,1008,10029,9562,,
511,맥도날드칠곡2호DT점,,,27,대구 북구 구암로 83-0,1008,10029,9335,,
512,맥도날드대구용산DT점,,,27,대구 달서구 용산로 222-0,1008,10029,9227,,
513,고인돌,,,27,대구 동구 아양로9길 5-0,1008,10029,9225,,
514,삼송빵집본점,,,27,대구 중구 중앙대로 397-0,1008,10029,8838,,
515,빠다롤더테라스,,,27,대구 달서구 조암남로14길 42-0,1008,10029,8758,,
516,시지본,,,27,대구 수성구 노변로 79-0,1008,10029,8283,,
517,버거킹대구상인SK DT점,,,27,대구 달서구 월배로 200-0,1008,10029,8192,,
518,우즈베이커리카페,,,27,대구 동구 송라로10길 2-0,1008,10029,7707,,
519,스쿨푸드 대구월성CGV점,,,27,대구 달서구 조암로 29-0,1008,10029,7650,,
520,트레이더스베이커리비산점,,,27,대구 서구 팔달로 54-0,1008,10029,7603,,
521,맥도날드대구만촌DT점,,,27,대구 수성구 달구벌대로 2634-0,1008,10029,7556,,
522,버거킹대구평리DT점,,,27,대구 서구 국채보상로 298-0,1008,10029,7418,,
523,버거킹대구테크노폴리스점,,,27,대구 달성군 테크노중앙대로 243-0,1008,10029,7083,,
524,크리스피크림도넛대구범어점,,,27,대구 수성구 달구벌대로 2538-0,1008,10029,6863,,
525,버거킹죽전네거리점,,,27,대구 달서구 달구벌대로 1536-0,1008,10029,6500,,
526,티제이버거,,,27,대구 수성구 화랑로2길 114-0,1008,10029,6381,,
527,라살루드,,,27,대구 수성구 무학로 87-0,1008,10029,6137,,
528,스테이블모먼트반석점,,,27,대구 북구 복현로8길 19-36,1008,10029,6123,,
529,맥도날드대구다사DT점,,,27,대구 달성군 달구벌대로 825-0,1008,10029,5790,,
530,파리바게뜨동대구터미널점,,,27,대구 동구 동부로 154-0,1008,10029,5721,,
531,아눅베이커스,,,27,대구 수성구 동대구로58길 15-0,1008,10029,5497,,
532,바우어,,,27,대구 수성구 용학로 361-0,1008,10029,5407,,
533,버거킹대구서재FS점,,,27,대구 달성군 서재로 66-0,1008,10029,5305,,
534,데일리브라운,,,27,대구 수성구 달구벌대로625길 9-0,1008,10029,5263,,
535,우즈베이커리성서점,,,27,대구 달서구 달서대로 573-0,1008,10029,5143,,
536,신전떡볶이본점,,,27,대구 북구 칠성로17길 13-0,1008,10029,4953,,
537,버거킹대구대명FS점,,,27,대구 남구 대명로 89-0,1008,10029,4950,,
538,크래프터,,,27,대구 남구 현충로 41-1,1008,10029,4868,,
539,김해통닭,,,27,대구 중구 국채보상로151길 10-0,1008,10029,4797,,
540,버거킹대구칠곡3지구점,,,27,대구 북구 팔거천동로 224-0,1008,10029,4656,,
541,만수통닭수성못본점,,,27,대구 수성구 수성못길 8-0,1008,10029,4645,,
542,롯데리아현풍테크노폴리스점,,,27,대구 달성군 테크노대로 61-0,1008,10029,4595,,
543,SUBWAY대구칠곡3지구점,,,27,대구 북구 학정로 422-0,1008,10029,4505,,
544,롯데리아대구성당DT점,,,27,대구 달서구 구마로 209-0,1008,10029,4492,,
545,폭스브롯,,,27,대구 달서구 상화로 157-1,1008,10029,4468,,
546,바르미스시뷔페두산점,,,27,대구 수성구 무학로 78-0,1008,10030,37649,,
547,리안,,,27,대구 수성구 교학로4길 48-0,1008,10030,31033,,
548,앞산주택,,,27,대구 남구 현충로1길 16-0,1008,10030,20836,,
549,수봉반점[중식],,,27,대구 북구 대현남로2길 60-0,1008,10030,17703,,
550,취팔선진천점 [중식],,,27,대구 달서구 상화로 55-0,1008,10030,14608,,
551,가야성[중식],,,27,대구 달서구 월배로83길 7-0,1008,10030,13664,,
552,연경반점[중식],,,27,대구 수성구 수성로 222-0,1008,10030,13584,,
553,유창반점남산점 [중식],,,27,대구 중구 명륜로 20-0,1008,10030,13254,,
554,온기정[일식],,,27,대구 수성구 수성못6길 9-0,1008,10030,13102,,
555,미즈컨테이너레이크플레이트점,,,27,대구 수성구 수성못6길 10-0,1008,10030,12821,,
556,진흥반점[중식],,,27,대구 남구 이천로28길 43-2,1008,10030,11864,,
557,삿뽀로대구점,,,27,대구 수성구 용학로 134-0,1008,10030,11735,,
558,푸나왈라,,,27,대구 수성구 수성못2길 3-0,1008,10030,11695,,
559,내안에,,,27,대구 수성구 무학로 85-0,1008,10030,11606,,
560,신짜오본점,,,27,대구 수성구 수성못6길 20-6,1008,10030,9454,,
561,홍구원가창점 [중식],,,27,대구 달성군 가창로176길 9-0,1008,10030,9170,,
562,팬아시아수성못점,,,27,대구 수성구 수성못2길 15-0,1008,10030,8857,,
563,홍구원수성점 [중식],,,27,대구 수성구 동대구로 167-0,1008,10030,8723,,
564,후꾸스시[일식],,,27,대구 수성구 동대구로20길 66-0,1008,10030,8653,,
565,앙뜨레누보본점,,,27,대구 수성구 수성못6길 20-0,1008,10030,8282,,
566,코시스스시앤파스타장기점,,,27,대구 달서구 용산로 82-0,1008,10030,7904,,
567,현짬뽕[중식],,,27,대구 남구 대봉로 89-0,1008,10030,7903,,
568,대동반점[중식],,,27,대구 북구 대현남로 49-0,1008,10030,7886,,
569,만솥[중식],,,27,대구 수성구 동대구로 237-0,1008,10030,6942,,
570,더포본점,,,27,대구 달서구 와룡로 169-0,1008,10030,6929,,
571,대가웍본점 [중식],,,27,대구 달성군 현풍동로29길 5-0,1008,10030,6662,,
572,짬뽕지존대구수성점 [중식],,,27,대구 수성구 무학로 99-0,1008,10030,6642,,
573,금강회초밥,,,27,대구 수성구 청수로 115-0,1008,10030,6621,,
574,신신반점수성점 [중식],,,27,대구 수성구 무학로 111-0,1008,10030,6592,,
575,길선회초밥,,,27,대구 달서구 월배로73길 6-0,1008,10030,6537,,
576,로렐트리,,,27,대구 동구 효동로6길 122-0,1008,10030,6315,,
577,다이닝슬로우라이프,,,27,대구 수성구 상록로2길 49-0,1008,10030,6299,,
578,하롱베이,,,27,대구 수성구 무학로 97-0,1008,10030,5709,,
579,강정보돌짜장[중식],,,27,대구 달성군 강정길 13-0,1008,10030,5431,,
580,칭밍[중식],,,27,대구 수성구 용학로 106-7,1008,10030,5332,,
581,길세이로무시대구본점,,,27,대구 수성구 들안로 93-1,1008,10030,4974,,
582,고미텐,,,27,대구 수성구 동원로 6-0,1008,10030,4956,,
583,팔선생[중식],,,27,대구 수성구 범어천로 170-1,1008,10030,4876,,
584,라벨라쿠치나,,,27,대구 수성구 무학로 151-0,1008,10030,4734,,
585,몽짬뽕[중식],,,27,대구 수성구 용학로30길 12-0,1008,10030,4603,,
586,민수사,,,27,대구 수성구 들안로 19-0,1008,10030,4560,,
587,뭄뭄,,,27,대구 달서구 월배로15길 8-0,1008,10030,4510,,
588,쿄우다이,,,27,대구 달서구 월배로46길 72-0,1008,10030,4329,,
589,들안길먹자골목,,,27,대구광역시 수성구 상동 677,1008,10034,14554,,
590,삼성웰스토리코스트코대구혁신도시,,,27,대구 동구 첨단로 10-0,1008,10034,9729,,
591,장기동먹거리촌,,,27,대구광역시 달서구 본리동 1196,1008,10034,6077,,
592,앞산카페거리,,,27,대구 남구 대명남로 189-0,1008,10034,4564,,
593,아웃백스테이크하우스대구황금점,,,27,대구 수성구 동대구로 219-0,1008,10031,24663,,
594,VIPS대구수성교점,,,27,대구 중구 달구벌대로 2232-0,1008,10031,20970,,
595,미성복어본점,,,27,대구 수성구 들안로 87-0,1008,10031,19554,,
596,아웃백스테이크하우스죽전점,,,27,대구 달서구 달구벌대로 1545-0,1008,10031,18024,,
597,푸른회식당,,,27,대구 서구 달구벌대로375길 14-1,1008,10031,16422,,
598,미친뷔페,,,27,대구 달서구 구마로 97-0,1008,10031,14904,,
599,고모역쭈꾸미,,,27,대구 수성구 고모로 188-0,1008,10031,14541,,
600,가마솥에누른밥,,,27,대구 동구 서촌로23길 13-11,1008,10031,14255,,
601,샤브20수성점,,,27,대구 수성구 무학로 83-0,1008,10031,13948,,
602,강원도집,,,27,대구 달성군 가창로176길 18-0,1008,10031,13829,,
603,하늘천따지,,,27,대구 동구 서촌로 129-0,1008,10031,13559,,
604,쿠우쿠우현풍테크노점,,,27,대구 달성군 테크노중앙대로 254-0,1008,10031,12959,,
605,제니스뷔페수성점,,,27,대구 수성구 달구벌대로 2435-0,1008,10031,12296,,
606,아리조나막창,,,27,대구 수성구 용학로25길 45-0,1008,10031,11773,,
607,마루막창수성점,,,27,대구 수성구 수성못2길 5-0,1008,10031,11634,,
608,구공탄막창,,,27,대구 남구 대명로 303-0,1008,10031,11578,,
609,팔공산닭갈비,,,27,대구 동구 파계로 154-8,1008,10031,10602,,
610,가창닭갈비,,,27,대구 달성군 가창로119길 13-0,1008,10031,10505,,
611,삼수장어신천동로점,,,27,대구 수성구 신천동로 442-0,1008,10031,10419,,
612,방어진 참가자미,,,27,대구 수성구 수성못2길 35-0,1008,10031,10182,,
613,싱싱뽈락회,,,27,대구 수성구 수성못2길 17-0,1008,10031,9706,,
614,아트리움,,,27,대구 수성구 국채보상로186길 151-0,1008,10031,9581,,
615,제니스뷔페달서점,,,27,대구 달서구 와룡로 143-0,1008,10031,9533,,
616,의성무침회본점,,,27,대구 서구 달구벌대로375길 17-0,1008,10031,9311,,
617,뜨돈진천본점,,,27,대구 달서구 진천로9길 30-0,1008,10031,8959,,
618,미남장어수성점,,,27,대구 수성구 들안로 56-0,1008,10031,8697,,
619,테라스스시뷔페,,,27,대구 달서구 와룡로 169-0,1008,10031,8694,,
620,서가앤쿡수성못점,,,27,대구 수성구 용학로 62-0,1008,10031,8585,,
621,라라코스트대구들안길점,,,27,대구 수성구 들안로 33-1,1008,10031,8477,,
622,오스테리아밀즈,,,27,대구 수성구 동원로1길 26-0,1008,10031,8321,,
623,바르미샤브칼국수본점,,,27,대구 수성구 들안로 82-0,1008,10031,8319,,
624,애슐리퀸즈대구이월드점,,,27,대구 달서구 두류공원로 200-0,1008,10031,8314,,
625,다담뜰한식뷔페본점,,,27,대구 수성구 달구벌대로 2577-0,1008,10031,8191,,
626,양곱화,,,27,대구 수성구 들안로 80-0,1008,10031,7994,,
627,미림식당,,,27,대구 중구 국채보상로93길 6-0,1008,10031,7880,,
628,천연애,,,27,대구 달서구 앞산순환로 289-0,1008,10031,7762,,
629,등촌샤브칼국수두산수성못점,,,27,대구 수성구 동대구로7길 30-0,1008,10031,7735,,
630,호어모아,,,27,대구 남구 안지랑로5길 88-0,1008,10031,7660,,
631,홍익돈까스황금점,,,27,대구 수성구 동대구로 90-0,1008,10031,7649,,
632,대성기사한식뷔페,,,27,대구 서구 달서천로 342-0,1008,10031,7501,,
633,1997빠리바닷가재,,,27,대구 수성구 용학로 84-0,1008,10031,7420,,
634,조돌해녀수성직영점,,,27,대구 수성구 수성못2길 36-0,1008,10031,7417,,
635,해금강본점,,,27,대구 동구 신암남로 133-0,1008,10031,7386,,
636,더뷔페앳인터불고,,,27,대구 수성구 팔현길 212-0,1008,10031,7381,,
637,만복이쭈꾸미낙지볶음동대구점,,,27,대구 동구 동대구로 448-0,1008,10031,7364,,
638,버들식당,,,27,대구 달서구 두류공원로28길 8-0,1008,10031,7352,,
639,스펠바운드,,,27,대구 수성구 용학로 106-7,1008,10031,7276,,
640,구공탄막창,,,27,대구 서구 서대구로 120-0,1008,10031,7191,,
641,또이스치킨찜닭본점,,,27,대구 남구 양지북길 100-0,1008,10031,7011,,
642,대쿠이본점,,,27,대구 남구 중앙대로51길 38-2,1008,10031,6969,,
643,기와집,,,27,대구 북구 대천로7길 6-10,1008,10031,6963,,
644,쿠우쿠우대구시지점,,,27,대구 수성구 달구벌대로 3294-0,1008,10031,6784,,
645,초이스엠,,,27,대구 동구 팔공산로 260-0,1008,10031,6773,,
646,지오네키친,,,27,대구 남구 현충로 21-0,1008,10031,6655,,
647,홍익돈까스반야월점,,,27,대구 동구 안심로 240-0,1008,10031,6577,,
648,뉴욕바닷가재대구,,,27,대구 수성구 용학로 106-7,1008,10031,6559,,
649,벽강물회,,,27,대구 북구 침산남로 62-0,1008,10031,6440,,
650,마루막창동촌점,,,27,대구 동구 효동로2길 33-7,1008,10031,6429,,
651,기리,,,27,대구 수성구 달구벌대로492길 27-0,1008,10031,6390,,
652,뉴욕바닷가재대구본점,,,27,대구 수성구 용학로 106-7,1008,10031,6345,,
653,홍익돈까스칠곡점,,,27,대구 북구 구리로 173-0,1008,10031,6058,,
654,착한낙지수성점,,,27,대구 수성구 들안로 105-0,1008,10031,6010,,
655,방천가족족발,,,27,대구 중구 달구벌대로446길 7-16,1008,10031,5961,,
656,더플라워대구두류점,,,27,대구 달서구 달구벌대로 1748-0,1008,10031,5900,,
657,울진참가자미회수성점,,,27,대구 수성구 들안로 297-0,1008,10031,5880,,
658,똘똘이식당,,,27,대구 서구 달구벌대로375길 31-0,1008,10031,5747,,
659,산호횟집진천점,,,27,대구 달서구 진천로16길 39-0,1008,10031,5617,,
